Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2396,Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,25,1997,0.2,11,2,8,3,0,0,11,0,0,0.0,0,0.0,2,3,3,0,0,0,0,0,2,0,Matches
2397,Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,25,1997,8.2,437,83,228,180,31,18,437,1,0,0.0,1,100.0,157,700,396,1,0,0,4,3,167,3,Matches
2398,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,22,1999,25.0,2173,202,988,1097,111,23,2173,19,11,57.9,4,21.1,1342,6598,4158,39,39,1,14,8,1510,14,Matches
2399,Jeffrey Schlupp,GHA,"MF,FW",Crystal Palace,Premier League,29,1992,28.1,1193,63,281,640,293,48,1193,56,30,53.6,19,33.9,602,3035,1232,32,25,11,33,33,707,67,Matches
2400,Kasper Schmeichel,DEN,GK,Nice,Ligue 1,35,1986,36.0,1258,1119,1253,5,0,0,1258,0,0,0.0,0,0.0,860,3975,2015,0,0,0,2,0,604,0,Matches
2401,Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,32,1990,0.5,34,2,8,15,11,2,34,1,1,100.0,0,0.0,10,39,16,1,0,1,1,0,18,6,Matches
2402,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,22,2000,16.9,948,17,139,495,325,34,948,47,16,34.0,25,53.2,540,2606,1324,34,30,7,47,25,661,84,Matches
2403,Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,20,2002,2.8,208,16,79,119,12,0,208,3,2,66.7,1,33.3,120,725,368,5,3,0,5,0,144,0,Matches
2404,Niklas Schmidt,GER,MF,Werder Bremen,Bundesliga,24,1998,12.1,718,19,113,441,181,19,718,46,33,71.7,10,21.7,432,2322,1073,26,22,4,17,13,484,49,Matches
2405,Benno Schmitz,GER,DF,Köln,Bundesliga,27,1994,26.9,1757,83,485,799,483,22,1757,11,3,27.3,7,63.6,777,3363,1919,48,39,3,24,8,915,126,Matches
2406,Jerdy Schouten,NED,MF,Bologna,Serie A,25,1997,27.9,1807,81,492,1138,193,10,1807,48,27,56.3,13,27.1,1033,4285,1647,15,13,1,43,25,1239,29,Matches
2407,Perr Schuurs,NED,DF,Torino,Serie A,22,1999,25.8,1479,145,759,671,67,17,1479,14,10,71.4,3,21.4,768,3730,1812,14,16,1,21,7,814,2,Matches
2408,Marvin Schwäbe,GER,GK,Köln,Bundesliga,27,1995,34.0,1457,1025,1439,20,0,0,1457,0,0,0.0,0,0.0,940,4444,2678,0,1,1,1,0,911,0,Matches
2409,Alexander Schwolow,GER,GK,Schalke 04,Bundesliga,30,1992,22.6,916,752,910,5,1,1,916,0,0,0.0,0,0.0,494,2288,1124,0,0,0,0,0,443,0,Matches
2410,Manuel Sebastián,ESP,MF,Sevilla,La Liga,18,2004,1.7,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1,Matches
2411,Demba Seck,SEN,"MF,FW",Torino,Serie A,21,2001,5.8,238,2,22,107,117,27,238,30,16,53.3,9,30.0,164,1395,752,29,19,12,24,13,185,42,Matches
2412,Haris Seferović,SUI,FW,Celta Vigo,La Liga,30,1992,9.9,284,8,23,140,124,30,284,16,8,50.0,7,43.8,159,641,290,12,8,9,15,7,200,44,Matches
2413,Telasco Segovia,VEN,MF,Sampdoria,Serie A,19,2003,0.0,3,0,0,3,0,0,3,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,3,0,Matches
2414,Jacopo Segre,ITA,DF,Torino,Serie A,25,1997,0.2,12,0,4,8,0,0,12,0,0,0.0,0,0.0,8,33,12,0,0,0,0,0,7,0,Matches
2415,Paul Seguin,GER,MF,Union Berlin,Bundesliga,27,1995,7.7,417,7,81,187,150,11,417,14,7,50.0,6,42.9,219,1030,458,13,10,1,8,6,250,28,Matches
2416,Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,22,2000,27.3,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574,27,34,2,34,15,970,35,Matches
2417,Davie Selke,GER,FW,Hertha BSC,Bundesliga,27,1995,3.1,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137,3,4,2,8,4,82,22,Matches
2418,Davie Selke,GER,FW,Köln,Bundesliga,27,1995,9.7,298,17,28,147,126,53,298,9,4,44.4,5,55.6,131,504,254,7,6,0,12,9,235,40,Matches
2419,Matz Sels,BEL,GK,Strasbourg,Ligue 1,30,1992,38.0,1082,936,1076,8,0,0,1082,0,0,0.0,0,0.0,685,3758,2281,0,0,0,1,0,432,0,Matches
2420,Nélson Semedo,POR,DF,Wolves,Premier League,28,1993,29.2,1858,139,589,837,451,29,1858,73,33,45.2,33,45.2,998,5308,2691,50,42,5,42,19,1087,147,Matches
2421,Vivaldo Semedo,POR,"FW,MF",Udinese,Serie A,17,2005,0.4,11,1,1,4,7,2,11,0,0,0.0,0,0.0,10,27,9,0,1,0,2,1,10,3,Matches
2422,Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,22,2000,2.9,102,8,24,43,39,5,102,6,3,50.0,2,33.3,58,508,239,5,9,4,12,6,64,11,Matches
2423,Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,21,2001,0.1,7,2,4,1,2,0,7,0,0,0.0,0,0.0,4,30,11,1,0,0,0,0,3,0,Matches
2424,Marcos Senesi,ARG,DF,Bournemouth,Premier League,25,1997,27.7,1647,340,1037,568,57,16,1647,13,8,61.5,4,30.8,929,4383,2386,9,12,1,15,4,983,3,Matches
2425,Stefano Sensi,ITA,MF,Monza,Serie A,26,1995,18.0,1442,22,276,880,299,11,1442,29,11,37.9,9,31.0,903,4511,1934,27,32,2,32,15,1103,37,Matches
2426,Jaime Seoane,ESP,"MF,FW",Getafe,La Liga,25,1997,3.6,155,4,26,82,47,2,155,5,2,40.0,3,60.0,84,434,208,6,3,1,4,6,94,7,Matches
2427,Luigi Sepe,ITA,GK,Salernitana,Serie A,31,1991,17.0,692,605,692,0,0,0,692,0,0,0.0,0,0.0,346,1709,1260,0,0,0,1,0,273,0,Matches
2428,Suat Serdar,GER,MF,Hertha BSC,Bundesliga,25,1997,22.5,936,32,189,549,219,32,936,74,36,48.6,31,41.9,463,2623,1226,33,23,3,35,32,465,48,Matches
2429,Leonardo Sernicola,ITA,DF,Cremonese,Serie A,25,1997,25.7,1220,67,352,498,387,24,1220,57,24,42.1,22,38.6,592,3716,2045,60,45,5,28,21,610,95,Matches
2430,Ryan Sessegnon,ENG,DF,Tottenham,Premier League,22,2000,9.0,493,29,157,170,168,27,493,11,5,45.5,4,36.4,233,1435,815,24,11,5,11,10,270,64,Matches
2431,Stephan El Shaarawy,ITA,"DF,MF",Roma,Serie A,29,1992,16.9,1032,16,185,467,395,63,1032,70,26,37.1,39,55.7,619,3834,1842,58,41,20,35,11,681,136,Matches
2432,Eniss Shabani,GER,MF,Mainz 05,Bundesliga,19,2003,0.1,7,0,2,4,1,0,7,0,0,0.0,0,0.0,6,18,9,0,0,0,1,0,6,0,Matches
2433,Luke Shaw,ENG,DF,Manchester Utd,Premier League,27,1995,28.4,2388,175,810,1124,475,22,2388,39,14,35.9,17,43.6,1298,6356,3352,53,44,3,24,8,1459,76,Matches
2434,Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,30,1992,0.4,28,0,8,18,2,0,28,0,0,0.0,0,0.0,10,63,19,0,0,0,0,0,17,0,Matches
2435,Jonjo Shelvey,ENG,MF,Nott'ham Forest,Premier League,30,1992,6.0,345,23,102,209,35,1,345,4,4,100.0,0,0.0,178,978,442,1,3,0,3,4,214,0,Matches
2436,Eldor Shomurodov,UZB,FW,Spezia,Serie A,27,1995,9.0,316,4,31,140,151,34,316,25,8,32.0,13,52.0,170,899,337,7,4,3,37,17,222,53,Matches
2437,Eldor Shomurodov,UZB,FW,Roma,Serie A,27,1995,1.3,53,1,4,16,34,11,53,4,1,25.0,3,75.0,34,241,103,3,4,2,4,5,43,15,Matches
2438,Kaj Sierhuis,NED,"FW,MF",Reims,Ligue 1,24,1998,2.4,91,3,10,28,54,15,91,5,2,40.0,2,40.0,71,352,130,5,4,1,5,5,70,29,Matches
2439,Vincent Sierro,SUI,MF,Toulouse,Ligue 1,26,1995,7.4,485,16,100,296,92,6,485,8,6,75.0,1,12.5,343,1717,666,7,10,2,6,7,313,13,Matches
2440,Kiliann Sildillia,FRA,"DF,MF",Freiburg,Bundesliga,20,2002,22.0,1306,67,337,706,271,18,1306,27,12,44.4,14,51.9,650,3159,1546,20,24,2,21,15,693,47,Matches
2441,André Silva,POR,FW,RB Leipzig,Bundesliga,26,1995,19.3,717,8,39,281,409,120,717,61,21,34.4,29,47.5,478,2386,984,35,21,23,65,43,556,142,Matches
2442,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,27,1994,24.5,1772,31,281,797,707,92,1772,64,28,43.8,29,45.3,1115,7092,3523,90,73,29,30,31,1324,188,Matches
2443,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,25,1997,32.2,2218,105,621,1025,595,36,2218,33,19,57.6,8,24.2,1413,8270,4299,56,49,9,27,10,1253,141,Matches
2444,David Silva,ESP,MF,Real Sociedad,La Liga,36,1986,21.5,1378,24,136,700,560,78,1378,47,19,40.4,19,40.4,881,4932,2318,70,68,19,37,24,1045,121,Matches
2445,Rui Silva,POR,GK,Betis,La Liga,28,1994,26.0,936,782,932,5,0,0,936,1,1,100.0,0,0.0,462,2369,1283,0,0,0,0,0,360,0,Matches
2446,Thiago Silva,BRA,DF,Chelsea,Premier League,37,1984,26.1,2302,348,1167,1081,58,24,2302,4,3,75.0,0,0.0,1460,6608,3887,8,14,0,6,1,1674,2,Matches
2447,Marco Silvestri,ITA,GK,Udinese,Serie A,31,1991,38.0,1267,1140,1267,0,0,0,1267,0,0,0.0,0,0.0,625,2964,2110,0,0,0,0,0,544,0,Matches
2448,Abdallah Sima,SEN,FW,Angers,Ligue 1,21,2001,20.4,589,23,54,271,281,78,589,50,21,42.0,25,50.0,404,2855,915,38,25,17,60,31,424,140,Matches
2449,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,22,2000,16.2,1301,89,434,668,211,28,1301,31,12,38.7,15,48.4,768,3765,2170,32,23,2,22,6,869,72,Matches
2450,Giovanni Simeone,ARG,FW,Napoli,Serie A,27,1995,4.5,194,4,16,87,92,25,194,15,7,46.7,5,33.3,144,722,225,11,9,3,27,13,159,34,Matches
2451,Ellis Simms,ENG,FW,Everton,Premier League,21,2001,2.5,84,1,2,36,47,11,84,2,2,100.0,0,0.0,37,156,55,2,2,2,6,2,65,19,Matches
2452,Simo,ESP,DF,Espanyol,La Liga,17,2005,1.6,79,14,32,46,2,0,79,0,0,0.0,0,0.0,46,241,143,2,0,0,0,2,47,1,Matches
2453,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,27,1995,26.1,967,5,103,321,567,104,966,95,34,35.8,50,52.6,729,6355,3150,138,61,43,49,36,669,218,Matches
2454,Unai Simón,ESP,GK,Athletic Club,La Liga,25,1997,30.5,1007,810,1001,7,0,0,1007,0,0,0.0,0,0.0,598,3166,1823,0,0,0,1,0,480,0,Matches
2455,Lassine Sinayoko,MLI,"MF,FW",Auxerre,Ligue 1,22,1999,17.4,787,27,125,329,355,76,787,60,28,46.7,24,40.0,579,3942,1783,49,33,22,42,33,520,150,Matches
2456,Wilfried Singo,CIV,DF,Torino,Serie A,21,2000,22.7,1354,46,299,649,420,59,1354,54,30,55.6,13,24.1,708,3749,1789,54,34,9,33,17,849,93,Matches
2457,Luis Sinisterra,COL,FW,Leeds United,Premier League,23,1999,9.6,469,7,50,212,215,32,469,42,19,45.2,17,40.5,281,1740,931,30,17,8,16,23,341,84,Matches
2458,Daley Sinkgraven,NED,"DF,MF",Leverkusen,Bundesliga,27,1995,3.8,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300,8,6,1,4,7,161,17,Matches
2459,Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,34,1988,5.7,272,229,272,0,0,0,272,0,0,0.0,0,0.0,141,635,441,0,0,0,0,0,147,0,Matches
2460,Hugo Siquet,BEL,DF,Freiburg,Bundesliga,20,2002,0.2,11,2,4,7,0,0,11,0,0,0.0,0,0.0,3,8,0,0,0,0,1,1,5,0,Matches
2461,Salvatore Sirigu,ITA,GK,Fiorentina,Serie A,35,1987,1.0,40,38,40,0,0,0,40,0,0,0.0,0,0.0,26,237,118,0,0,0,0,0,16,0,Matches
2462,Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,24,1997,14.6,803,40,177,464,176,28,803,17,8,47.1,8,47.1,543,2796,1159,18,23,1,22,19,480,41,Matches
2463,Moussa Sissoko,FRA,MF,Nantes,Ligue 1,32,1989,21.3,963,32,189,562,240,25,963,36,15,41.7,19,52.8,700,4357,2141,33,30,4,29,18,618,70,Matches
2464,Tim Skarke,GER,"DF,MF",Union Berlin,Bundesliga,25,1996,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches
2465,Tim Skarke,GER,"FW,MF",Schalke 04,Bundesliga,25,1996,4.9,212,4,25,80,108,10,212,11,2,18.2,9,81.8,99,509,182,4,10,1,16,5,107,26,Matches
2466,Ellyes Skhiri,TUN,MF,Köln,Bundesliga,27,1995,31.7,2056,105,583,1207,287,54,2056,32,24,75.0,8,25.0,1123,6762,3462,50,35,7,27,20,1263,61,Matches
2467,Oliver Skipp,ENG,MF,Tottenham,Premier League,21,2000,16.6,915,45,245,554,124,7,915,15,11,73.3,3,20.0,496,2147,941,14,15,2,17,16,634,25,Matches
2468,Leo Skiri Østigård,NOR,DF,Napoli,Serie A,22,1999,4.7,401,35,176,209,17,2,401,0,0,0.0,0,0.0,259,1619,939,5,5,0,4,0,271,1,Matches
2469,Łukasz Skorupski,POL,GK,Bologna,Serie A,31,1991,37.0,1311,1189,1306,5,0,0,1311,0,0,0.0,0,0.0,707,3512,2253,0,0,0,1,0,553,0,Matches
2470,Robert Skov,DEN,DF,Hoffenheim,Bundesliga,26,1996,15.0,906,32,210,373,335,37,904,27,7,25.9,16,59.3,453,2377,1188,43,26,12,21,11,481,97,Matches
2471,Milan Škriniar,SVK,DF,Inter,Serie A,27,1995,19.7,1546,151,741,721,90,13,1546,3,3,100.0,0,0.0,976,4478,2134,16,11,0,14,3,1137,10,Matches
2472,Naatan Skyttä,FIN,MF,Toulouse,Ligue 1,20,2002,0.3,14,1,2,7,5,3,14,0,0,0.0,0,0.0,11,93,49,1,0,0,1,0,10,2,Matches
2473,Islam Slimani,ALG,FW,Brest,Ligue 1,34,1988,11.0,467,13,30,269,170,45,466,13,4,30.8,8,61.5,357,1546,467,11,11,2,36,17,377,61,Matches
2474,Chris Smalling,ENG,DF,Roma,Serie A,32,1989,31.2,1657,254,977,637,52,34,1657,4,2,50.0,1,25.0,877,3859,1889,5,7,0,10,2,1002,7,Matches
2475,Adam Smith,ENG,DF,Bournemouth,Premier League,31,1991,32.7,1527,112,602,650,296,17,1527,30,6,20.0,17,56.7,647,2762,1368,28,21,3,21,4,771,54,Matches
2476,Emile Smith Rowe,ENG,"MF,FW",Arsenal,Premier League,22,2000,1.9,102,1,14,37,51,9,102,5,2,40.0,3,60.0,68,303,119,2,1,0,0,4,71,11,Matches
2477,Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,21,2000,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches
2478,Cédric Soares,POR,DF,Arsenal,Premier League,30,1991,0.3,27,2,8,9,10,0,27,0,0,0.0,0,0.0,14,87,67,1,2,0,0,0,20,0,Matches
2479,Cédric Soares,POR,DF,Fulham,Premier League,30,1991,2.2,213,10,58,89,66,3,213,2,2,100.0,0,0.0,120,496,242,4,2,1,2,2,140,12,Matches
2480,Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,19.6,1251,90,469,643,154,2,1251,22,8,36.4,12,54.5,507,2188,908,17,18,2,17,13,522,24,Matches
2481,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,27,1995,9.7,479,19,97,230,156,8,479,25,11,44.0,9,36.0,300,1781,771,16,15,2,12,7,277,54,Matches
2482,Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,30,1992,27.4,952,37,209,401,359,75,952,75,29,38.7,36,48.0,542,3550,1609,45,41,12,56,42,579,81,Matches
2483,Alex Sola,ESP,DF,Real Sociedad,La Liga,23,1999,3.9,252,12,73,99,84,6,252,16,7,43.8,5,31.3,116,739,298,8,3,1,2,6,131,19,Matches
2484,Dominic Solanke,ENG,"FW,MF",Bournemouth,Premier League,24,1997,31.8,1012,54,157,423,454,159,1012,110,45,40.9,54,49.1,637,4479,1723,70,40,36,134,74,730,167,Matches
2485,Augusto Solari,ARG,MF,Celta Vigo,La Liga,30,1992,2.9,160,1,28,88,45,6,160,5,1,20.0,3,60.0,88,337,155,5,2,1,2,4,105,14,Matches
2486,Ola Solbakken,NOR,"MF,FW",Roma,Serie A,23,1998,5.6,227,8,28,94,109,20,227,14,5,35.7,6,42.9,134,613,220,5,11,7,16,13,156,35,Matches
2487,Nikola Soldo,CRO,DF,Köln,Bundesliga,21,2001,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches
2488,Carlos Soler,ESP,MF,Valencia,La Liga,25,1997,2.7,143,2,13,62,68,4,142,2,1,50.0,0,0.0,83,508,223,3,4,0,2,1,98,7,Matches
2489,Carlos Soler,ESP,MF,Paris S-G,Ligue 1,25,1997,13.2,749,14,105,359,290,25,749,12,5,41.7,4,33.3,626,2884,1120,18,28,2,20,13,594,67,Matches
2490,François-Joseph Sollacaro,FRA,GK,Ajaccio,Ligue 1,28,1994,6.0,150,121,150,0,0,0,150,0,0,0.0,0,0.0,83,578,322,0,0,0,0,0,45,0,Matches
2491,Manor Solomon,ISR,FW,Fulham,Premier League,23,1999,6.4,292,9,62,91,147,11,292,37,19,51.4,15,40.5,191,1555,723,16,16,2,13,11,186,51,Matches
2492,Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,33,1988,19.0,779,603,770,9,0,0,779,2,2,100.0,0,0.0,525,2377,1226,0,0,0,0,1,505,0,Matches
2493,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,33,1988,10.0,638,444,636,2,0,0,638,0,0,0.0,0,0.0,420,1803,981,0,0,0,0,0,405,0,Matches
2494,Brandon Soppy,FRA,DF,Udinese,Serie A,20,2002,1.0,48,2,8,19,21,3,48,6,1,16.7,4,66.7,33,272,137,4,4,0,0,0,27,4,Matches
2495,Brandon Soppy,FRA,DF,Atalanta,Serie A,20,2002,7.1,413,8,90,185,143,22,413,26,6,23.1,13,50.0,220,1230,679,23,12,6,16,8,241,35,Matches
2496,David Soria,ESP,GK,Getafe,La Liga,29,1993,38.0,1224,1011,1216,11,0,0,1224,0,0,0.0,0,0.0,541,3493,2322,0,0,0,0,0,291,0,Matches
2497,Roberto Soriano,ITA,"FW,MF",Bologna,Serie A,31,1991,14.7,739,25,110,393,249,27,739,14,6,42.9,5,35.7,470,2620,1170,30,34,0,22,15,568,66,Matches
2498,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,21.7,1630,51,386,631,630,20,1630,33,17,51.5,13,39.4,890,4751,2414,58,54,8,20,16,999,152,Matches
2499,Joaquin Sosa,URU,DF,Bologna,Serie A,20,2002,7.6,445,49,243,195,8,3,445,4,3,75.0,0,0.0,281,1593,958,6,3,0,5,2,296,1,Matches
2500,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,18,2003,0.2,24,0,5,16,3,0,24,0,0,0.0,0,0.0,20,52,19,0,0,0,0,0,24,0,Matches
2501,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,1990,33.9,1887,55,212,915,775,140,1884,40,16,40.0,18,45.0,1446,7373,2546,53,61,16,44,25,1434,302,Matches
2502,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23,1999,9.3,368,1,17,88,268,52,368,47,13,27.7,21,44.7,302,2822,1548,65,35,28,28,13,316,123,Matches
2503,Tomáš Souček,CZE,MF,West Ham,Premier League,27,1995,31.3,1366,124,432,652,288,71,1366,17,2,11.8,12,70.6,544,2087,695,11,17,0,23,18,742,52,Matches
2504,Matìas Soulé,ARG,"MF,FW",Juventus,Serie A,19,2003,4.7,235,4,45,93,99,16,235,25,12,48.0,11,44.0,143,990,453,12,12,4,10,7,158,33,Matches
2505,Moussa Soumano,FRA,FW,Ajaccio,Ligue 1,17,2005,5.5,101,1,4,54,43,10,101,7,5,71.4,2,28.6,69,394,100,5,3,4,16,7,72,19,Matches
2506,Adama Soumaoro,FRA,DF,Bologna,Serie A,30,1992,20.7,1226,158,649,557,23,7,1226,3,2,66.7,0,0.0,721,3553,1787,7,5,0,6,1,830,1,Matches
2507,Boubakary Soumaré,FRA,MF,Leicester City,Premier League,23,1999,18.1,1091,45,319,675,112,2,1091,22,12,54.5,6,27.3,588,2940,1182,17,12,0,26,22,733,20,Matches
2508,Arnaud Souquet,FRA,"DF,FW",Montpellier,Ligue 1,30,1992,4.0,185,17,57,93,37,3,185,7,2,28.6,4,57.1,98,532,245,5,1,0,5,1,86,14,Matches
2509,Dyego Sousa,POR,FW,Almería,La Liga,32,1989,5.9,256,16,34,110,114,35,256,13,5,38.5,7,53.8,131,611,214,10,8,4,28,11,190,39,Matches
2510,Harry Souttar,AUS,DF,Leicester City,Premier League,23,1998,11.0,663,104,365,282,20,15,663,5,3,60.0,0,0.0,390,1878,948,6,2,1,3,0,420,4,Matches
2511,Vinicius Souza,BRA,MF,Espanyol,La Liga,23,1999,27.0,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972,13,11,2,30,13,614,14,Matches
2512,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,29.4,1810,50,361,1190,276,25,1810,21,11,52.4,6,28.6,1100,5055,2447,35,36,4,24,16,1234,29,Matches
2513,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,26,1996,5.9,382,71,226,147,12,7,382,1,1,100.0,0,0.0,185,1096,601,5,1,0,2,0,203,0,Matches
2514,Kevin Spadanuda,SUI,"MF,FW",Ajaccio,Ligue 1,25,1997,11.8,405,12,74,172,167,27,405,44,23,52.3,17,38.6,280,1971,758,17,12,8,29,21,247,56,Matches
2515,Djed Spence,ENG,"FW,DF",Tottenham,Premier League,21,2000,0.1,12,0,3,1,8,2,12,1,0,0.0,0,0.0,8,92,66,2,1,1,0,2,10,2,Matches
2516,Djed Spence,ENG,DF,Rennes,Ligue 1,21,2000,6.4,394,23,102,204,98,8,394,27,15,55.6,9,33.3,268,1767,909,21,16,5,14,4,240,18,Matches
2517,Stijn Spierings,NED,MF,Toulouse,Ligue 1,26,1996,34.7,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759,31,41,4,27,25,1616,30,Matches
2518,Leonardo Spinazzola,ITA,DF,Roma,Serie A,29,1993,18.4,1157,36,296,560,319,41,1157,59,25,42.4,28,47.5,698,5327,3192,107,52,24,26,11,745,87,Matches
2519,Marco Sportiello,ITA,GK,Atalanta,Serie A,30,1992,14.9,486,429,481,5,0,0,486,0,0,0.0,0,0.0,277,1367,863,0,0,0,0,1,202,0,Matches
2520,Jack Stacey,ENG,DF,Bournemouth,Premier League,26,1996,3.3,174,17,67,62,47,2,174,8,3,37.5,5,62.5,74,462,221,9,4,1,3,4,78,15,Matches
2521,Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,23.0,1172,34,212,644,345,50,1172,51,25,49.0,21,41.2,549,3090,1519,37,28,7,45,16,655,77,Matches
2522,Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,28,1993,11.6,564,43,187,288,92,3,564,14,8,57.1,4,28.6,240,1139,520,9,7,1,11,3,267,14,Matches
2523,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25,1996,20.6,834,47,200,429,213,57,834,16,9,56.3,5,31.3,368,1523,655,19,17,6,25,11,485,55,Matches
2524,Veit Stange,GER,MF,Hertha BSC,Bundesliga,18,2004,0.1,3,0,2,1,0,0,3,1,1,100.0,0,0.0,1,29,0,0,0,0,1,0,1,0,Matches
2525,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,2000,6.4,689,29,206,370,117,5,689,9,5,55.6,2,22.2,452,2116,1180,12,15,1,7,3,506,35,Matches
2526,Junior Stanislas,ENG,MF,Bournemouth,Premier League,32,1989,0.7,34,0,3,15,16,3,34,0,0,0.0,0,0.0,18,92,13,0,1,0,1,1,27,5,Matches
2527,Jay Stansfield,ENG,FW,Fulham,Premier League,19,2002,1.0,35,2,7,14,15,7,35,0,0,0.0,0,0.0,13,88,35,2,2,0,2,2,23,4,Matches
2528,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27,1995,23.1,1516,174,812,673,39,11,1516,2,2,100.0,0,0.0,839,4648,2452,9,6,0,11,4,909,3,Matches
2529,Jason Steele,ENG,GK,Brighton,Premier League,31,1990,15.0,574,469,570,4,0,0,574,1,1,100.0,0,0.0,377,1675,868,0,0,0,0,0,354,0,Matches
2530,Calvin Stengs,NED,FW,Nice,Ligue 1,23,1998,2.4,119,0,14,47,61,6,119,10,6,60.0,3,30.0,105,727,332,10,11,1,6,3,100,16,Matches
2531,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,26,1996,3.7,259,14,90,117,54,2,259,4,0,0.0,3,75.0,109,410,221,3,5,2,5,0,131,5,Matches
2532,Jack Stephens,ENG,DF,Southampton,Premier League,28,1994,0.5,33,4,8,17,8,0,33,0,0,0.0,0,0.0,16,135,86,3,2,0,0,1,25,0,Matches
2533,Jack Stephens,ENG,DF,Bournemouth,Premier League,28,1994,13.0,665,125,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863,7,3,0,5,1,398,3,Matches
2534,Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,27,1994,21.0,910,8,63,278,583,121,910,93,39,41.9,46,49.5,651,4002,2153,81,56,39,46,50,749,186,Matches
2535,Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21,2001,7.8,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357,4,7,0,15,11,266,16,Matches
2536,Lars Stindl,GER,"FW,MF",M'Gladbach,Bundesliga,33,1988,19.3,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903,22,21,2,33,27,771,89,Matches
2537,Kevin Stöger,AUT,MF,Bochum,Bundesliga,28,1993,28.9,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056,43,40,3,43,35,1134,98,Matches
2538,Petar Stojanović,SVN,DF,Empoli,Serie A,26,1995,17.0,1210,60,387,539,293,15,1210,35,13,37.1,18,51.4,663,3977,2265,50,27,5,11,14,710,51,Matches
2539,John Stones,ENG,"DF,MF",Manchester City,Premier League,28,1994,20.5,1690,101,544,942,210,27,1690,10,6,60.0,1,10.0,1080,6201,3250,28,32,1,8,4,1312,34,Matches
2540,Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,22,2000,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73,Matches
2541,Tony Strata,FRA,"MF,DF",Ajaccio,Ligue 1,17,2004,1.5,51,7,30,22,0,0,51,0,0,0.0,0,0.0,31,170,105,1,0,0,1,0,22,0,Matches
