Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
2382,Esteban Saveljich,MNE,FW,Rayo Vallecano,La Liga,31,1991,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2383,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,31,1991,21.6,11,0.51,11,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2384,Joe Scally,USA,DF,M'Gladbach,Bundesliga,19,2002,24.5,35,1.43,26,4,1,1,3,0,3,0.12,2,1,0,0,0,0,Matches
2385,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,18,2003,25.9,33,1.27,29,1,2,0,0,1,5,0.19,5,0,0,0,0,0,Matches
2386,Gianluca Scamacca,ITA,FW,West Ham,Premier League,23,1999,10.3,24,2.33,20,0,1,2,0,1,1,0.1,1,0,0,0,0,0,Matches
2387,Gustavo Scarpa,BRA,"MF,FW",Nott'ham Forest,Premier League,28,1994,2.0,10,4.97,3,1,1,1,3,1,0,0.0,0,0,0,0,0,0,Matches
2388,Kevin Schade,GER,FW,Brentford,Premier League,20,2001,8.1,27,3.32,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0,Matches
2389,Kevin Schade,GER,"FW,MF",Freiburg,Bundesliga,20,2001,2.0,1,0.49,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
2390,András Schäfer,HUN,MF,Union Berlin,Bundesliga,23,1999,9.6,10,1.05,8,0,0,0,2,0,2,0.21,1,0,0,0,1,0,Matches
2391,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,30,1991,35.6,59,1.66,43,0,2,9,2,3,8,0.22,5,0,0,0,1,2,Matches
2392,Derry Scherhant,GER,"FW,MF",Hertha BSC,Bundesliga,19,2002,3.2,4,1.26,1,0,2,1,0,0,1,0.32,0,0,1,0,0,0,Matches
2393,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,26,1996,10.5,28,2.68,21,0,1,3,3,0,2,0.19,2,0,0,0,0,0,Matches
2394,Kingsley Schindler,GHA,"DF,MF",Köln,Bundesliga,29,1993,12.1,27,2.24,20,2,0,3,2,0,4,0.33,2,1,0,1,0,0,Matches
2395,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,24,1997,16.7,30,1.8,26,0,0,0,2,2,6,0.36,6,0,0,0,0,0,Matches
2396,Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,25,1997,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2397,Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,25,1997,8.2,5,0.61,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2398,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,22,1999,25.0,32,1.28,24,0,2,3,1,2,7,0.28,5,0,0,0,0,2,Matches
2399,Jeffrey Schlupp,GHA,"MF,FW",Crystal Palace,Premier League,29,1992,28.1,44,1.56,34,0,3,5,1,1,5,0.18,2,0,0,1,1,1,Matches
2400,Kasper Schmeichel,DEN,GK,Nice,Ligue 1,35,1986,36.0,10,0.28,7,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
2401,Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,32,1990,0.5,2,4.5,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2402,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,22,2000,16.9,49,2.9,43,0,3,1,2,0,3,0.18,3,0,0,0,0,0,Matches
2403,Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,20,2002,2.8,3,1.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2404,Niklas Schmidt,GER,MF,Werder Bremen,Bundesliga,24,1998,12.1,50,4.14,39,1,4,3,3,0,3,0.25,1,0,0,1,1,0,Matches
2405,Benno Schmitz,GER,DF,Köln,Bundesliga,27,1994,26.9,52,1.93,42,9,0,0,1,0,4,0.15,4,0,0,0,0,0,Matches
2406,Jerdy Schouten,NED,MF,Bologna,Serie A,25,1997,27.9,56,2.01,53,0,0,2,0,1,6,0.22,6,0,0,0,0,0,Matches
2407,Perr Schuurs,NED,DF,Torino,Serie A,22,1999,25.8,20,0.77,14,0,3,1,1,1,2,0.08,2,0,0,0,0,0,Matches
2408,Marvin Schwäbe,GER,GK,Köln,Bundesliga,27,1995,34.0,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2409,Alexander Schwolow,GER,GK,Schalke 04,Bundesliga,30,1992,22.6,10,0.44,4,5,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2410,Manuel Sebastián,ESP,MF,Sevilla,La Liga,18,2004,1.7,2,1.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2411,Demba Seck,SEN,"MF,FW",Torino,Serie A,21,2001,5.8,14,2.42,12,0,1,0,1,0,1,0.17,1,0,0,0,0,0,Matches
2412,Haris Seferović,SUI,FW,Celta Vigo,La Liga,30,1992,9.9,17,1.73,12,0,2,1,2,0,3,0.31,2,0,1,0,0,0,Matches
2413,Telasco Segovia,VEN,MF,Sampdoria,Serie A,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2414,Jacopo Segre,ITA,DF,Torino,Serie A,25,1997,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2415,Paul Seguin,GER,MF,Union Berlin,Bundesliga,27,1995,7.7,21,2.74,19,0,0,1,0,1,3,0.39,3,0,0,0,0,0,Matches
2416,Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,22,2000,27.3,23,0.84,15,0,1,1,4,2,1,0.04,1,0,0,0,0,0,Matches
2417,Davie Selke,GER,FW,Hertha BSC,Bundesliga,27,1995,3.1,8,2.55,4,0,1,1,2,0,3,0.96,1,0,1,0,1,0,Matches
2418,Davie Selke,GER,FW,Köln,Bundesliga,27,1995,9.7,22,2.28,15,0,2,4,1,0,1,0.1,0,0,0,1,0,0,Matches
2419,Matz Sels,BEL,GK,Strasbourg,Ligue 1,30,1992,38.0,4,0.11,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2420,Nélson Semedo,POR,DF,Wolves,Premier League,28,1993,29.2,35,1.2,28,0,0,4,3,0,3,0.1,3,0,0,0,0,0,Matches
2421,Vivaldo Semedo,POR,"FW,MF",Udinese,Serie A,17,2005,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2422,Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,22,2000,2.9,7,2.44,3,0,2,1,1,0,0,0.0,0,0,0,0,0,0,Matches
2423,Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,21,2001,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2424,Marcos Senesi,ARG,DF,Bournemouth,Premier League,25,1997,27.7,16,0.58,14,1,0,1,0,0,3,0.11,3,0,0,0,0,0,Matches
2425,Stefano Sensi,ITA,MF,Monza,Serie A,26,1995,18.0,63,3.5,38,18,0,2,4,1,8,0.44,7,0,0,0,1,0,Matches
2426,Jaime Seoane,ESP,"MF,FW",Getafe,La Liga,25,1997,3.6,10,2.76,7,1,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
2427,Luigi Sepe,ITA,GK,Salernitana,Serie A,31,1991,17.0,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2428,Suat Serdar,GER,MF,Hertha BSC,Bundesliga,25,1997,22.5,41,1.82,29,1,4,2,4,1,4,0.18,4,0,0,0,0,0,Matches
2429,Leonardo Sernicola,ITA,DF,Cremonese,Serie A,25,1997,25.7,55,2.14,40,5,1,3,5,1,4,0.16,3,0,0,0,1,0,Matches
2430,Ryan Sessegnon,ENG,DF,Tottenham,Premier League,22,2000,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches
2431,Stephan El Shaarawy,ITA,"DF,MF",Roma,Serie A,29,1992,16.9,72,4.25,49,8,9,4,2,0,7,0.41,4,0,1,1,1,0,Matches
2432,Eniss Shabani,GER,MF,Mainz 05,Bundesliga,19,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2433,Luke Shaw,ENG,DF,Manchester Utd,Premier League,27,1995,28.4,67,2.36,50,9,3,1,4,0,7,0.25,6,0,0,0,1,0,Matches
2434,Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,30,1992,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2435,Jonjo Shelvey,ENG,MF,Nott'ham Forest,Premier League,30,1992,6.0,16,2.67,11,4,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2436,Eldor Shomurodov,UZB,FW,Spezia,Serie A,27,1995,9.0,19,2.12,17,0,2,0,0,0,1,0.11,1,0,0,0,0,0,Matches
2437,Eldor Shomurodov,UZB,FW,Roma,Serie A,27,1995,1.3,2,1.51,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2438,Kaj Sierhuis,NED,"FW,MF",Reims,Ligue 1,24,1998,2.4,4,1.65,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
2439,Vincent Sierro,SUI,MF,Toulouse,Ligue 1,26,1995,7.4,14,1.89,8,4,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
2440,Kiliann Sildillia,FRA,"DF,MF",Freiburg,Bundesliga,20,2002,22.0,28,1.28,16,8,1,1,2,0,5,0.23,2,1,1,1,0,0,Matches
2441,André Silva,POR,FW,RB Leipzig,Bundesliga,26,1995,19.3,63,3.26,46,0,4,7,6,0,10,0.52,7,0,0,3,0,0,Matches
2442,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,27,1994,24.5,75,3.06,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0,Matches
2443,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,25,1997,32.2,96,2.98,63,28,2,1,1,1,14,0.44,7,6,0,0,1,0,Matches
2444,David Silva,ESP,MF,Real Sociedad,La Liga,36,1986,21.5,77,3.58,67,0,3,4,1,2,14,0.65,13,0,0,0,0,1,Matches
2445,Rui Silva,POR,GK,Betis,La Liga,28,1994,26.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2446,Thiago Silva,BRA,DF,Chelsea,Premier League,37,1984,26.1,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
2447,Marco Silvestri,ITA,GK,Udinese,Serie A,31,1991,38.0,8,0.21,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2448,Abdallah Sima,SEN,FW,Angers,Ligue 1,21,2001,20.4,34,1.67,24,0,1,4,5,0,7,0.34,2,0,1,1,3,0,Matches
2449,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,22,2000,16.2,28,1.73,21,0,3,2,2,0,1,0.06,0,0,0,1,0,0,Matches
2450,Giovanni Simeone,ARG,FW,Napoli,Serie A,27,1995,4.5,11,2.43,10,0,0,1,0,0,3,0.66,3,0,0,0,0,0,Matches
2451,Ellis Simms,ENG,FW,Everton,Premier League,21,2001,2.5,6,2.37,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0,Matches
2452,Simo,ESP,DF,Espanyol,La Liga,17,2005,1.6,1,0.6,1,0,0,0,0,0,1,0.6,1,0,0,0,0,0,Matches
2453,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,27,1995,26.1,85,3.26,58,10,7,7,3,0,4,0.15,4,0,0,0,0,0,Matches
2454,Unai Simón,ESP,GK,Athletic Club,La Liga,25,1997,30.5,2,0.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2455,Lassine Sinayoko,MLI,"MF,FW",Auxerre,Ligue 1,22,1999,17.4,61,3.49,42,0,4,9,5,1,7,0.4,3,0,0,2,2,0,Matches
2456,Wilfried Singo,CIV,DF,Torino,Serie A,21,2000,22.7,45,1.98,29,0,7,7,2,0,4,0.18,2,0,1,1,0,0,Matches
2457,Luis Sinisterra,COL,FW,Leeds United,Premier League,23,1999,9.6,33,3.43,26,0,2,2,2,1,2,0.21,0,0,1,0,0,1,Matches
2458,Daley Sinkgraven,NED,"DF,MF",Leverkusen,Bundesliga,27,1995,3.8,9,2.34,7,0,1,1,0,0,3,0.78,2,0,0,1,0,0,Matches
2459,Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,34,1988,5.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2460,Hugo Siquet,BEL,DF,Freiburg,Bundesliga,20,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2461,Salvatore Sirigu,ITA,GK,Fiorentina,Serie A,35,1987,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2462,Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,24,1997,14.6,32,2.2,25,0,0,2,4,1,2,0.14,2,0,0,0,0,0,Matches
2463,Moussa Sissoko,FRA,MF,Nantes,Ligue 1,32,1989,21.3,35,1.64,32,0,0,3,0,0,1,0.05,1,0,0,0,0,0,Matches
2464,Tim Skarke,GER,"DF,MF",Union Berlin,Bundesliga,25,1996,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2465,Tim Skarke,GER,"FW,MF",Schalke 04,Bundesliga,25,1996,4.9,19,3.87,12,4,0,1,1,1,1,0.2,1,0,0,0,0,0,Matches
2466,Ellyes Skhiri,TUN,MF,Köln,Bundesliga,27,1995,31.7,56,1.76,48,0,1,5,0,2,5,0.16,5,0,0,0,0,0,Matches
2467,Oliver Skipp,ENG,MF,Tottenham,Premier League,21,2000,16.6,27,1.63,24,0,0,0,2,1,1,0.06,0,0,0,0,1,0,Matches
2468,Leo Skiri Østigård,NOR,DF,Napoli,Serie A,22,1999,4.7,2,0.43,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2469,Łukasz Skorupski,POL,GK,Bologna,Serie A,31,1991,37.0,4,0.11,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2470,Robert Skov,DEN,DF,Hoffenheim,Bundesliga,26,1996,15.0,46,3.07,28,8,2,5,3,0,3,0.2,2,0,0,1,0,0,Matches
2471,Milan Škriniar,SVK,DF,Inter,Serie A,27,1995,19.7,11,0.56,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2472,Naatan Skyttä,FIN,MF,Toulouse,Ligue 1,20,2002,0.3,3,11.74,3,0,0,0,0,0,1,3.91,1,0,0,0,0,0,Matches
2473,Islam Slimani,ALG,FW,Brest,Ligue 1,34,1988,11.0,23,2.1,22,0,0,1,0,0,3,0.27,3,0,0,0,0,0,Matches
2474,Chris Smalling,ENG,DF,Roma,Serie A,32,1989,31.2,16,0.51,14,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
2475,Adam Smith,ENG,DF,Bournemouth,Premier League,31,1991,32.7,29,0.89,25,1,0,2,0,1,2,0.06,2,0,0,0,0,0,Matches
2476,Emile Smith Rowe,ENG,"MF,FW",Arsenal,Premier League,22,2000,1.9,9,4.68,6,1,0,2,0,0,1,0.52,1,0,0,0,0,0,Matches
2477,Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,21,2000,5.2,1,0.19,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2478,Cédric Soares,POR,DF,Arsenal,Premier League,30,1991,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2479,Cédric Soares,POR,DF,Fulham,Premier League,30,1991,2.2,4,1.82,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2480,Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,19.6,34,1.73,30,1,0,0,2,1,2,0.1,2,0,0,0,0,0,Matches
2481,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,27,1995,9.7,20,2.07,13,0,2,0,3,2,2,0.21,1,0,0,0,0,1,Matches
2482,Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,30,1992,27.4,53,1.94,39,0,1,4,6,3,5,0.18,5,0,0,0,0,0,Matches
2483,Alex Sola,ESP,DF,Real Sociedad,La Liga,23,1999,3.9,6,1.54,3,2,0,0,1,0,2,0.51,1,0,0,0,1,0,Matches
2484,Dominic Solanke,ENG,"FW,MF",Bournemouth,Premier League,24,1997,31.8,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,Matches
2485,Augusto Solari,ARG,MF,Celta Vigo,La Liga,30,1992,2.9,6,2.05,6,0,0,0,0,0,2,0.68,2,0,0,0,0,0,Matches
2486,Ola Solbakken,NOR,"MF,FW",Roma,Serie A,23,1998,5.6,16,2.87,10,3,2,0,1,0,2,0.36,2,0,0,0,0,0,Matches
2487,Nikola Soldo,CRO,DF,Köln,Bundesliga,21,2001,6.6,4,0.61,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
2488,Carlos Soler,ESP,MF,Valencia,La Liga,25,1997,2.7,6,2.23,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2489,Carlos Soler,ESP,MF,Paris S-G,Ligue 1,25,1997,13.2,34,2.58,26,2,0,2,4,0,8,0.61,7,0,0,0,1,0,Matches
2490,François-Joseph Sollacaro,FRA,GK,Ajaccio,Ligue 1,28,1994,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2491,Manor Solomon,ISR,FW,Fulham,Premier League,23,1999,6.4,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
2492,Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,33,1988,19.0,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2493,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,33,1988,10.0,2,0.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2494,Brandon Soppy,FRA,DF,Udinese,Serie A,20,2002,1.0,4,4.0,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2495,Brandon Soppy,FRA,DF,Atalanta,Serie A,20,2002,7.1,22,3.07,17,0,1,1,3,0,6,0.84,5,0,0,0,1,0,Matches
2496,David Soria,ESP,GK,Getafe,La Liga,29,1993,38.0,7,0.18,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2497,Roberto Soriano,ITA,"FW,MF",Bologna,Serie A,31,1991,14.7,45,3.06,35,1,1,2,4,2,3,0.2,2,0,0,1,0,0,Matches
2498,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,21.7,109,5.01,70,36,1,1,1,0,10,0.46,9,1,0,0,0,0,Matches
2499,Joaquin Sosa,URU,DF,Bologna,Serie A,20,2002,7.6,3,0.39,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2500,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,18,2003,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2501,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,1990,33.9,135,3.98,110,0,3,13,6,3,21,0.62,19,0,0,1,1,0,Matches
2502,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23,1999,9.3,40,4.32,31,0,2,4,3,0,2,0.22,2,0,0,0,0,0,Matches
2503,Tomáš Souček,CZE,MF,West Ham,Premier League,27,1995,31.3,52,1.66,41,0,0,8,1,2,3,0.1,2,0,0,1,0,0,Matches
2504,Matìas Soulé,ARG,"MF,FW",Juventus,Serie A,19,2003,4.7,19,4.08,11,1,3,2,2,0,0,0.0,0,0,0,0,0,0,Matches
2505,Moussa Soumano,FRA,FW,Ajaccio,Ligue 1,17,2005,5.5,10,1.82,7,0,2,0,1,0,1,0.18,0,0,1,0,0,0,Matches
2506,Adama Soumaoro,FRA,DF,Bologna,Serie A,30,1992,20.7,7,0.34,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2507,Boubakary Soumaré,FRA,MF,Leicester City,Premier League,23,1999,18.1,23,1.27,22,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2508,Arnaud Souquet,FRA,"DF,FW",Montpellier,Ligue 1,30,1992,4.0,5,1.25,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2509,Dyego Sousa,POR,FW,Almería,La Liga,32,1989,5.9,14,2.39,11,0,2,1,0,0,1,0.17,1,0,0,0,0,0,Matches
2510,Harry Souttar,AUS,DF,Leicester City,Premier League,23,1998,11.0,8,0.73,4,0,2,2,0,0,2,0.18,1,0,0,1,0,0,Matches
2511,Vinicius Souza,BRA,MF,Espanyol,La Liga,23,1999,27.0,33,1.22,25,0,2,2,2,2,3,0.11,3,0,0,0,0,0,Matches
2512,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,29.4,49,1.67,40,0,2,3,2,2,3,0.1,1,0,1,1,0,0,Matches
2513,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,26,1996,5.9,2,0.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2514,Kevin Spadanuda,SUI,"MF,FW",Ajaccio,Ligue 1,25,1997,11.8,14,1.18,10,0,0,2,1,1,1,0.08,0,0,0,0,0,1,Matches
2515,Djed Spence,ENG,"FW,DF",Tottenham,Premier League,21,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2516,Djed Spence,ENG,DF,Rennes,Ligue 1,21,2000,6.4,11,1.73,7,0,4,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2517,Stijn Spierings,NED,MF,Toulouse,Ligue 1,26,1996,34.7,60,1.73,48,0,2,3,3,4,6,0.17,4,0,1,0,1,0,Matches
2518,Leonardo Spinazzola,ITA,DF,Roma,Serie A,29,1993,18.4,46,2.5,36,2,4,1,3,0,7,0.38,6,0,1,0,0,0,Matches
2519,Marco Sportiello,ITA,GK,Atalanta,Serie A,30,1992,14.9,4,0.27,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2520,Jack Stacey,ENG,DF,Bournemouth,Premier League,26,1996,3.3,1,0.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2521,Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,23.0,59,2.56,36,10,4,1,5,3,6,0.26,4,1,1,0,0,0,Matches
2522,Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,28,1993,11.6,18,1.56,10,4,1,2,1,0,3,0.26,2,1,0,0,0,0,Matches
2523,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25,1996,20.6,31,1.51,29,0,0,0,1,1,6,0.29,6,0,0,0,0,0,Matches
2524,Veit Stange,GER,MF,Hertha BSC,Bundesliga,18,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2525,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,2000,6.4,12,1.87,11,0,0,0,0,1,1,0.16,1,0,0,0,0,0,Matches
2526,Junior Stanislas,ENG,MF,Bournemouth,Premier League,32,1989,0.7,4,5.9,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2527,Jay Stansfield,ENG,FW,Fulham,Premier League,19,2002,1.0,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,Matches
2528,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27,1995,23.1,11,0.48,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2529,Jason Steele,ENG,GK,Brighton,Premier League,31,1990,15.0,6,0.4,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
2530,Calvin Stengs,NED,FW,Nice,Ligue 1,23,1998,2.4,9,3.82,8,0,1,0,0,0,1,0.42,1,0,0,0,0,0,Matches
2531,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,26,1996,3.7,13,3.51,5,8,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
2532,Jack Stephens,ENG,DF,Southampton,Premier League,28,1994,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2533,Jack Stephens,ENG,DF,Bournemouth,Premier League,28,1994,13.0,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
2534,Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,27,1994,21.0,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,Matches
2535,Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21,2001,7.8,16,2.04,14,1,0,0,1,0,3,0.38,3,0,0,0,0,0,Matches
2536,Lars Stindl,GER,"FW,MF",M'Gladbach,Bundesliga,33,1988,19.3,81,4.2,53,9,2,9,6,2,10,0.52,7,1,0,2,0,0,Matches
2537,Kevin Stöger,AUT,MF,Bochum,Bundesliga,28,1993,28.9,138,4.78,81,40,3,5,7,2,11,0.38,8,2,0,0,1,0,Matches
2538,Petar Stojanović,SVN,DF,Empoli,Serie A,26,1995,17.0,49,2.88,34,7,3,2,2,1,3,0.18,3,0,0,0,0,0,Matches
2539,John Stones,ENG,"DF,MF",Manchester City,Premier League,28,1994,20.5,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,Matches
2540,Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,22,2000,18.9,29,1.53,21,0,1,2,4,1,7,0.37,6,0,1,0,0,0,Matches
2541,Tony Strata,FRA,"MF,DF",Ajaccio,Ligue 1,17,2004,1.5,1,0.65,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2542,Gabriel Strefezza,0,"DF,FW",Lecce,Serie A,25,1997,27.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2543,Dávid Strelec,SVK,FW,Spezia,Serie A,21,2001,1.9,4,2.16,3,0,0,0,1,0,2,1.08,2,0,0,0,0,0,Matches
2544,Pascal Struijk,NED,DF,Leeds United,Premier League,22,1999,24.4,35,1.43,25,4,0,5,0,1,2,0.08,0,0,0,2,0,0,Matches
2545,Cristhian Stuani,URU,FW,Girona,La Liga,35,1986,12.1,18,1.48,9,0,0,6,2,1,1,0.08,0,0,0,0,1,0,Matches
2546,Damián Suárez,URU,"DF,MF",Getafe,La Liga,34,1988,21.6,47,2.17,29,16,1,0,1,0,2,0.09,1,1,0,0,0,0,Matches
2547,Denis Suárez,ESP,"MF,FW",Espanyol,La Liga,28,1994,10.5,34,3.24,22,9,2,0,1,0,1,0.1,1,0,0,0,0,0,Matches
2548,Mario Suárez,ESP,"MF,DF",Rayo Vallecano,La Liga,35,1987,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
2549,Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,24,1997,14.0,28,2.0,26,1,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
2550,Isaac Success,NGA,FW,Udinese,Serie A,26,1996,20.2,81,4.02,57,0,6,3,14,1,10,0.5,7,0,1,0,2,0,Matches
2551,Niklas Süle,GER,DF,Dortmund,Bundesliga,26,1995,23.5,41,1.74,32,0,3,6,0,0,6,0.25,3,0,1,2,0,0,Matches
2552,Ibrahim Sulemana,GHA,MF,Hellas Verona,Serie A,19,2003,7.2,13,1.79,11,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
