Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2602,Kenny Tete,NED,DF,Fulham,Premier League,26,1995,28.5,1,13,5,38.5,0.46,0.18,0.08,0.2,18.9,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
2603,Florian Thauvin,FRA,"FW,MF",Udinese,Serie A,29,1993,6.1,0,10,3,30.0,1.65,0.49,0.0,0.0,22.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2604,Arthur Theate,BEL,DF,Rennes,Ligue 1,22,2000,34.7,4,31,10,32.3,0.89,0.29,0.13,0.4,11.9,0,0,0,4.5,4.5,0.15,-0.5,-0.5,Matches
2605,Malick Thiaw,GER,DF,Milan,Serie A,20,2001,15.1,0,8,3,37.5,0.53,0.2,0.0,0.0,10.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
2606,Malick Thiaw,GER,DF,Schalke 04,Bundesliga,20,2001,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,8.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
2607,Jan Thielmann,GER,FW,Köln,Bundesliga,20,2002,9.7,2,13,7,53.8,1.35,0.72,0.15,0.29,18.1,0,0,0,1.1,1.1,0.08,0.9,0.9,Matches
2608,Sada Thioub,SEN,"DF,FW",Angers,Ligue 1,27,1995,11.8,1,9,1,11.1,0.76,0.08,0.11,1.0,14.0,0,0,0,1.4,1.4,0.15,-0.4,-0.4,Matches
2609,Luke Thomas,ENG,DF,Leicester City,Premier League,21,2001,11.9,0,3,0,0.0,0.25,0.0,0.0,0.0,16.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2610,Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,28,1993,10.4,0,17,5,29.4,1.63,0.48,0.0,0.0,12.1,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
2611,Adrien Thomasson,FRA,"MF,FW",Lens,Ligue 1,28,1993,14.2,5,21,9,42.9,1.48,0.63,0.24,0.56,14.5,0,0,0,3.0,3.0,0.14,2.0,2.0,Matches
2612,Morten Thorsby,NOR,MF,Union Berlin,Bundesliga,26,1996,9.3,1,9,3,33.3,0.97,0.32,0.11,0.33,13.7,0,0,0,0.8,0.8,0.09,0.2,0.2,Matches
2613,Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,23,1999,12.6,2,20,8,40.0,1.58,0.63,0.1,0.25,16.4,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches
2614,Khéphren Thuram,FRA,MF,Nice,Ligue 1,21,2001,28.3,2,38,9,23.7,1.34,0.32,0.05,0.22,18.4,0,0,0,3.2,3.2,0.08,-1.2,-1.2,Matches
2615,Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,24,1997,27.9,13,92,44,47.8,3.29,1.58,0.14,0.3,12.7,0,0,0,16.5,16.5,0.18,-3.5,-3.5,Matches
2616,Alexis Tibidi,FRA,"FW,MF",Troyes,Ligue 1,18,2003,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2617,Youri Tielemans,BEL,MF,Leicester City,Premier League,25,1997,26.0,3,29,8,27.6,1.11,0.31,0.07,0.25,27.7,1,1,2,2.5,0.9,0.03,0.5,1.1,Matches
2618,Kieran Tierney,SCO,DF,Arsenal,Premier League,25,1997,8.8,0,7,2,28.6,0.79,0.23,0.0,0.0,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2619,Steffen Tigges,GER,FW,Köln,Bundesliga,24,1998,17.7,6,35,11,31.4,1.97,0.62,0.17,0.55,12.3,0,0,0,5.0,5.0,0.14,1.0,1.0,Matches
2620,Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,22,1999,31.9,0,14,4,28.6,0.44,0.13,0.0,0.0,13.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
2621,Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,26,1995,10.4,0,6,2,33.3,0.57,0.19,0.0,0.0,17.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2622,Umut Tohumcu,GER,"MF,DF",Hoffenheim,Bundesliga,17,2004,3.0,0,4,0,0.0,1.33,0.0,0.0,0.0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2623,Karl Toko Ekambi,CMR,"FW,MF",Rennes,Ligue 1,29,1992,10.8,3,22,7,31.8,2.04,0.65,0.14,0.43,13.4,0,0,0,3.6,3.6,0.16,-0.6,-0.6,Matches
2624,Karl Toko Ekambi,CMR,"FW,MF",Lyon,Ligue 1,29,1992,15.0,4,41,19,46.3,2.73,1.26,0.1,0.21,14.7,0,0,0,4.4,4.4,0.11,-0.4,-0.4,Matches
2625,Corentin Tolisso,FRA,MF,Lyon,Ligue 1,27,1994,22.6,1,30,9,30.0,1.33,0.4,0.03,0.11,23.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
2626,Jeremy Toljan,GER,DF,Sassuolo,Serie A,27,1994,29.7,0,5,0,0.0,0.17,0.0,0.0,0.0,18.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
2627,Rafael Tolói,ITA,DF,Atalanta,Serie A,31,1990,30.9,2,29,9,31.0,0.94,0.29,0.07,0.22,13.2,0,0,0,2.8,2.8,0.1,-0.8,-0.8,Matches
2628,Raúl de Tomás,ESP,FW,Rayo Vallecano,La Liga,27,1994,8.9,4,41,14,34.1,4.58,1.57,0.07,0.21,20.6,1,1,2,5.1,3.5,0.09,-1.1,-0.5,Matches
2629,Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,20,2002,14.3,3,34,13,38.2,2.37,0.91,0.09,0.23,19.1,0,0,0,2.9,2.9,0.09,0.1,0.1,Matches
2630,Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,23,1998,7.4,0,3,0,0.0,0.41,0.0,0.0,0.0,12.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2631,James Tomkins,ENG,DF,Crystal Palace,Premier League,33,1989,3.8,1,3,2,66.7,0.8,0.53,0.33,0.5,12.7,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
2632,Fikayo Tomori,ENG,DF,Milan,Serie A,24,1997,30.7,1,9,4,44.4,0.29,0.13,0.11,0.25,14.1,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
2633,Sandro Tonali,ITA,MF,Milan,Serie A,22,2000,30.1,2,32,14,43.8,1.06,0.46,0.06,0.14,22.2,6,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches
2634,Lorenzo Tonelli,ITA,DF,Empoli,Serie A,32,1990,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2635,Ivan Toney,ENG,FW,Brentford,Premier League,26,1996,32.8,20,87,33,37.9,2.65,1.01,0.16,0.42,16.5,9,6,7,18.7,13.2,0.15,1.3,0.8,Matches
2636,Pablo Torre,ESP,"FW,MF",Barcelona,La Liga,19,2003,1.6,0,1,0,0.0,0.62,0.0,0.0,0.0,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2637,David Torres,ESP,DF,Valladolid,La Liga,19,2003,4.3,0,1,0,0.0,0.23,0.0,0.0,0.0,4.8,0,0,0,0.5,0.5,0.54,-0.5,-0.5,Matches
2638,Ferrán Torres,ESP,"FW,MF",Barcelona,La Liga,22,2000,15.5,4,37,11,29.7,2.39,0.71,0.11,0.36,15.6,1,0,1,4.9,4.1,0.11,-0.9,-0.1,Matches
2639,Óliver Torres,ESP,"MF,FW",Sevilla,La Liga,27,1994,23.7,3,22,7,31.8,0.93,0.29,0.14,0.43,17.1,0,0,0,2.6,2.6,0.12,0.4,0.4,Matches
2640,Pau Torres,ESP,DF,Villarreal,La Liga,25,1997,33.9,1,12,5,41.7,0.35,0.15,0.08,0.2,9.5,0,0,0,2.4,2.4,0.2,-1.4,-1.4,Matches
2641,Roberto Torres,ESP,"FW,MF",Osasuna,La Liga,33,1989,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2642,Lucas Torró,ESP,MF,Osasuna,La Liga,28,1994,27.5,1,28,4,14.3,1.02,0.15,0.04,0.25,24.9,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
2643,Nabil Touaizi,MAR,MF,Espanyol,La Liga,21,2001,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2644,Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,26,1996,4.4,0,3,1,33.3,0.68,0.23,0.0,0.0,14.0,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
2645,Birama Touré,MLI,MF,Auxerre,Ligue 1,30,1992,37.8,2,25,7,28.0,0.66,0.19,0.08,0.29,26.1,0,0,1,1.9,1.1,0.04,0.1,0.9,Matches
2646,Mohamed Toure,AUS,"FW,MF",Reims,Ligue 1,18,2004,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2647,Souleymane Touré,FRA,DF,Marseille,Ligue 1,19,2003,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2648,Souleymane Touré,FRA,DF,Auxerre,Ligue 1,19,2003,17.6,1,8,2,25.0,0.45,0.11,0.13,0.5,7.9,0,0,0,1.5,1.5,0.19,-0.5,-0.5,Matches
2649,Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,25,1997,32.7,5,43,16,37.2,1.31,0.49,0.12,0.31,16.7,0,0,0,3.6,3.6,0.08,1.4,1.4,Matches
2650,Yoann Touzghar,TUN,FW,Ajaccio,Ligue 1,35,1986,5.0,0,3,0,0.0,0.6,0.0,0.0,0.0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2651,Adama Traoré,ESP,"FW,MF",Wolves,Premier League,26,1996,16.6,2,19,7,36.8,1.14,0.42,0.11,0.29,15.0,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
2652,Bertrand Traoré,BFA,"FW,MF",Aston Villa,Premier League,26,1995,2.6,2,9,3,33.3,3.48,1.16,0.22,0.67,16.4,0,0,0,0.7,0.7,0.08,1.3,1.3,Matches
2653,Boubacar Traoré,MLI,MF,Wolves,Premier League,20,2001,4.6,0,3,0,0.0,0.66,0.0,0.0,0.0,29.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2654,Charles Traore,MLI,DF,Nantes,Ligue 1,30,1992,5.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2655,Hamari Traoré,MLI,DF,Rennes,Ligue 1,30,1992,28.1,1,30,9,30.0,1.07,0.32,0.03,0.11,15.5,0,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
2656,Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,32,1990,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2657,Mark Travers,IRL,GK,Bournemouth,Premier League,23,1999,11.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2658,Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,34,1988,23.8,3,23,6,26.1,0.97,0.25,0.09,0.33,18.6,0,1,2,3.4,1.8,0.08,-0.4,0.2,Matches
2659,Manu Trigueros,ESP,MF,Villarreal,La Liga,30,1991,9.2,0,8,2,25.0,0.87,0.22,0.0,0.0,24.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2660,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,35,1987,20.1,0,14,3,21.4,0.7,0.15,0.0,0.0,17.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
2661,Théo Trinker,FRA,MF,Nice,Ligue 1,21,2001,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2662,Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,31,1990,37.1,1,14,4,28.6,0.38,0.11,0.07,0.25,27.1,12,0,0,0.9,0.9,0.06,0.1,0.1,Matches
2663,William Troost-Ekong,NGA,DF,Salernitana,Serie A,28,1993,4.9,1,2,1,50.0,0.41,0.2,0.5,1.0,9.0,0,0,0,0.7,0.7,0.35,0.3,0.3,Matches
2664,Leandro Trossard,BEL,FW,Arsenal,Premier League,27,1994,10.3,1,17,5,29.4,1.64,0.48,0.06,0.2,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
2665,Leandro Trossard,BEL,"FW,MF",Brighton,Premier League,27,1994,14.6,7,38,17,44.7,2.6,1.16,0.18,0.41,15.0,0,0,0,4.4,4.4,0.12,2.6,2.6,Matches
2666,Adrien Truffert,FRA,DF,Rennes,Ligue 1,20,2001,21.7,0,10,3,30.0,0.46,0.14,0.0,0.0,21.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2667,Frank Tsadjout,ITA,FW,Cremonese,Serie A,23,1999,11.7,3,26,10,38.5,2.23,0.86,0.12,0.3,17.3,0,0,0,2.0,2.0,0.08,1.0,1.0,Matches
2668,Kostas Tsimikas,GRE,DF,Liverpool,Premier League,26,1996,8.6,0,7,2,28.6,0.82,0.23,0.0,0.0,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
2669,Theocharis Tsingaras,GRE,MF,Toulouse,Ligue 1,21,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2670,Viktor Tsyhankov,UKR,MF,Girona,La Liga,24,1997,16.5,3,19,9,47.4,1.15,0.54,0.16,0.33,18.0,0,0,0,2.8,2.8,0.15,0.2,0.2,Matches
2671,Alessandro Tuia,ITA,DF,Lecce,Serie A,32,1990,5.7,0,2,1,50.0,0.35,0.18,0.0,0.0,11.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2672,Martin Turk,SVN,GK,Sampdoria,Serie A,18,2003,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2673,Beñat Turrientes,ESP,"MF,FW",Real Sociedad,La Liga,20,2002,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2674,Tuta,BRA,DF,Eint Frankfurt,Bundesliga,23,1999,30.2,2,17,3,17.6,0.56,0.1,0.12,0.67,17.0,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
2675,Destiny Udogie,ITA,DF,Udinese,Serie A,19,2002,30.0,3,27,7,25.9,0.9,0.23,0.11,0.43,13.7,0,0,0,2.9,2.9,0.11,0.1,0.1,Matches
2676,Ike Ugbo,CAN,"FW,MF",Troyes,Ligue 1,23,1998,9.9,2,15,5,33.3,1.51,0.5,0.13,0.4,16.2,1,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches
2677,Lesley Ugochukwu,FRA,MF,Rennes,Ligue 1,18,2004,14.8,0,6,1,16.7,0.41,0.07,0.0,0.0,18.4,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
2678,Samir Ujkani,KVX,GK,Empoli,Serie A,34,1988,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2679,Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,33,1988,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2680,Lauren Ulrich,GER,MF,Stuttgart,Bundesliga,17,2005,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2681,Samuel Umtiti,FRA,DF,Lecce,Serie A,28,1993,23.5,0,12,0,0.0,0.51,0.0,0.0,0.0,16.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
2682,Enes Ünal,TUR,FW,Getafe,La Liga,25,1997,33.0,14,82,31,37.8,2.48,0.94,0.11,0.29,18.8,16,5,6,11.7,7.1,0.09,2.3,1.9,Matches
2683,Deniz Undav,GER,"FW,MF",Brighton,Premier League,26,1996,7.0,5,27,12,44.4,3.87,1.72,0.19,0.42,13.8,0,0,0,4.5,4.5,0.18,0.5,0.5,Matches
2684,Cengiz Ünder,TUR,"MF,DF",Marseille,Ligue 1,25,1997,27.7,5,70,23,32.9,2.53,0.83,0.06,0.17,17.1,2,1,1,8.3,7.5,0.11,-3.3,-3.5,Matches
2685,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,23,1998,26.1,0,7,1,14.3,0.27,0.04,0.0,0.0,9.0,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Matches
2686,Filip Uremović,CRO,DF,Hertha BSC,Bundesliga,25,1997,19.2,0,9,3,33.3,0.47,0.16,0.0,0.0,12.7,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches
2687,Oscar Ureña,ESP,MF,Girona,La Liga,19,2003,1.1,0,1,1,100.0,0.9,0.9,0.0,0.0,16.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
2688,Jere Uronen,FIN,DF,Brest,Ligue 1,28,1994,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2689,Jere Uronen,FIN,DF,Schalke 04,Bundesliga,28,1994,7.5,0,4,0,0.0,0.53,0.0,0.0,0.0,33.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2690,Mark Uth,GER,"MF,FW",Köln,Bundesliga,30,1991,0.5,0,1,1,100.0,1.96,1.96,0.0,0.0,13.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2691,Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,21,2000,16.4,2,25,5,20.0,1.52,0.3,0.08,0.4,13.9,0,0,0,2.9,2.9,0.12,-0.9,-0.9,Matches
2692,Diego Valencia,CHI,"MF,FW",Salernitana,Serie A,22,2000,2.6,0,1,1,100.0,0.39,0.39,0.0,0.0,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
2693,Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,27,1994,28.4,0,13,1,7.7,0.46,0.04,0.0,0.0,23.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2694,Emanuele Valeri,ITA,DF,Cremonese,Serie A,23,1998,30.9,2,40,6,15.0,1.29,0.19,0.05,0.33,21.5,3,0,0,2.2,2.2,0.05,-0.2,-0.2,Matches
2695,Yan Valery,TUN,DF,Southampton,Premier League,23,1999,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2696,Yan Valery,TUN,DF,Angers,Ligue 1,23,1999,27.7,0,13,2,15.4,0.47,0.07,0.0,0.0,21.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
2697,Martin Valjent,SVK,DF,Mallorca,La Liga,26,1995,29.5,0,6,2,33.3,0.2,0.07,0.0,0.0,21.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
2698,Jesús Vallejo,ESP,DF,Real Madrid,La Liga,25,1997,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,5.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches
2699,Manu Vallejo,ESP,"FW,MF",Girona,La Liga,25,1997,2.3,0,1,1,100.0,0.44,0.44,0.0,0.0,12.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2700,Mattia Valoti,ITA,"MF,FW",Monza,Serie A,28,1993,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2701,Federico Valverde,URU,"MF,FW",Real Madrid,La Liga,24,1998,27.8,7,63,21,33.3,2.27,0.76,0.11,0.33,22.7,2,0,0,4.3,4.3,0.07,2.7,2.7,Matches
2702,Virgil van Dijk,NED,DF,Liverpool,Premier League,31,1991,31.5,3,30,9,30.0,0.95,0.29,0.1,0.33,12.8,0,0,0,2.6,2.6,0.09,0.4,0.4,Matches
2703,Vanderson,BRA,"DF,MF",Monaco,Ligue 1,21,2001,24.6,1,26,8,30.8,1.06,0.33,0.04,0.13,19.5,0,0,0,2.4,2.4,0.09,-1.4,-1.4,Matches
2704,Raphaël Varane,FRA,DF,Manchester Utd,Premier League,29,1993,21.2,0,8,4,50.0,0.38,0.19,0.0,0.0,11.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
2705,Jamie Vardy,ENG,FW,Leicester City,Premier League,35,1987,20.6,3,27,13,48.1,1.31,0.63,0.11,0.23,12.3,0,0,1,6.7,5.9,0.22,-3.7,-2.9,Matches
2706,Ruben Vargas,SUI,"MF,FW",Augsburg,Bundesliga,23,1998,12.6,3,21,6,28.6,1.67,0.48,0.14,0.5,20.4,1,0,0,1.2,1.2,0.06,1.8,1.8,Matches
2707,Johan Vásquez,MEX,DF,Cremonese,Serie A,23,1998,20.1,1,12,1,8.3,0.6,0.05,0.08,1.0,12.3,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
2708,Jesus Vazquez,ESP,"DF,MF",Valencia,La Liga,19,2003,3.4,0,6,1,16.7,1.74,0.29,0.0,0.0,21.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2709,Kevin Vázquez,ESP,"DF,MF",Celta Vigo,La Liga,29,1993,4.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2710,Lucas Vázquez,ESP,DF,Real Madrid,La Liga,31,1991,12.7,4,14,7,50.0,1.1,0.55,0.29,0.57,18.5,0,0,0,1.9,1.9,0.14,2.1,2.1,Matches
2711,Matías Vecino,URU,MF,Lazio,Serie A,30,1991,18.8,2,26,5,19.2,1.38,0.27,0.08,0.4,18.5,0,0,0,2.5,2.5,0.1,-0.5,-0.5,Matches
2712,Gabriel Veiga,ESP,MF,Celta Vigo,La Liga,20,2002,25.5,11,62,29,46.8,2.43,1.14,0.18,0.38,19.8,0,0,0,6.1,6.1,0.1,4.9,4.9,Matches
2713,Renato Veiga,POR,DF,Augsburg,Bundesliga,19,2003,7.1,0,8,0,0.0,1.13,0.0,0.0,0.0,26.6,1,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
2714,Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,26,1995,25.2,1,4,2,50.0,0.16,0.08,0.25,0.5,8.7,0,0,0,0.5,0.5,0.12,0.5,0.5,Matches
2715,Miguel Veloso,POR,MF,Hellas Verona,Serie A,36,1986,12.9,0,16,2,12.5,1.24,0.15,0.0,0.0,23.3,2,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
2716,Joël Veltman,NED,DF,Brighton,Premier League,30,1992,24.3,1,15,5,33.3,0.62,0.21,0.07,0.2,16.3,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
2717,Micky van de Ven,NED,DF,Wolfsburg,Bundesliga,21,2001,33.0,1,16,1,6.3,0.48,0.03,0.06,1.0,17.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
2718,Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,21,2000,2.1,0,3,1,33.3,1.4,0.47,0.0,0.0,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
2719,Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,27,1995,10.3,0,7,4,57.1,0.68,0.39,0.0,0.0,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
2720,Daniele Verde,ITA,"FW,MF",Spezia,Serie A,26,1996,11.1,3,32,10,31.3,2.89,0.9,0.06,0.2,21.6,1,1,1,2.9,2.1,0.07,0.1,-0.1,Matches
2721,Simone Verdi,ITA,"MF,FW",Hellas Verona,Serie A,30,1992,12.2,5,29,10,34.5,2.38,0.82,0.14,0.4,20.9,6,1,1,2.6,1.8,0.06,2.4,2.2,Matches
2722,Gonzalo Verdú,ESP,DF,Elche,La Liga,33,1988,7.8,1,9,2,22.2,1.15,0.26,0.11,0.5,12.2,1,0,0,0.6,0.6,0.07,0.4,0.4,Matches
2723,Jordan Veretout,FRA,MF,Marseille,Ligue 1,29,1993,31.8,4,30,9,30.0,0.94,0.28,0.1,0.33,20.5,1,1,1,3.9,3.1,0.1,0.1,-0.1,Matches
2724,Marco Verratti,ITA,MF,Paris S-G,Ligue 1,29,1992,24.4,0,8,4,50.0,0.33,0.16,0.0,0.0,17.8,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
2725,Valerio Verre,ITA,MF,Sampdoria,Serie A,28,1994,7.5,0,14,3,21.4,1.86,0.4,0.0,0.0,25.3,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2726,Mikel Vesga,ESP,MF,Athletic Club,La Liga,29,1993,28.6,3,25,3,12.0,0.87,0.1,0.04,0.33,21.9,0,2,3,3.9,1.5,0.06,-0.9,-0.5,Matches
2727,Guglielmo Vicario,ITA,GK,Empoli,Serie A,25,1996,30.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2728,João Victor,BRA,DF,Nantes,Ligue 1,24,1998,9.4,0,2,0,0.0,0.21,0.0,0.0,0.0,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2729,Aleix Vidal,ESP,"MF,FW",Espanyol,La Liga,32,1989,11.4,0,3,2,66.7,0.26,0.18,0.0,0.0,17.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2730,Clément Vidal,FRA,"DF,MF",Ajaccio,Ligue 1,22,2000,21.1,1,12,2,16.7,0.57,0.09,0.08,0.5,10.8,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
2731,Nacho Vidal,ESP,DF,Osasuna,La Liga,27,1995,13.9,0,9,2,22.2,0.65,0.14,0.0,0.0,19.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2732,Gabriel Vidovic,CRO,FW,Bayern Munich,Bundesliga,18,2003,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2733,Fabio Vieira,POR,"MF,FW",Arsenal,Premier League,22,2000,5.7,1,15,2,13.3,2.63,0.35,0.07,0.5,20.1,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
2734,Ronaldo Vieira,ENG,MF,Torino,Serie A,24,1998,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
2735,Ronaldo Vieira,ENG,MF,Sampdoria,Serie A,24,1998,9.1,0,5,1,20.0,0.55,0.11,0.0,0.0,23.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
2736,Emanuel Vignato,ITA,"MF,FW",Bologna,Serie A,21,2000,2.7,0,1,1,100.0,0.37,0.37,0.0,0.0,14.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
2737,Emanuel Vignato,ITA,"MF,FW",Empoli,Serie A,21,2000,0.6,1,2,1,50.0,3.16,1.58,0.5,1.0,19.7,0,0,0,0.2,0.2,0.1,0.8,0.8,Matches
